asin,isGot
6304153708,0
6304152817,0
6304152361,0
6304123523,0
630413374X,0
6304154143,0
6304107366,0
6304059639,0
6304145586,0
6304152469,0
6304137184,0
630411222X,0
6304152450,0
630414427X,0
6304152876,0
630405422X,0
6304154135,0
6304136250,0
6304160240,0
630415321X,0
6304089201,0
6304160437,0
630414069X,0
6304125941,0
6304153260,0
6304044836,0
6304155697,0
6304053576,0
6304151306,0
6304156154,0
6304153791,0
6304154275,0
6304154151,0
6304084358,0
6304160062,0
6304099037,0
6304153694,0
6304160348,0
6304160208,0
6304164084,0
6304163754,0
630411656X,0
630417067X,0
6304155972,0
630415318X,0
6304168764,0
6304166206,0
630416923X,0
6304167954,0
6304153554,0
6304153104,0
6304119003,0
6304152841,0
6304147074,0
6304132360,0
6304173377,0
6304140908,0
6304167660,0
6304132328,0
6304159447,0
6304179979,0
6304161808,0
630410765X,0
630417893X,0
6304170645,0
6304140053,0
6304179073,0
6304153651,0
6304173334,0
6304106025,0
6304171781,0
6304136218,0
6304182902,0
6304178166,0
630417330X,0
6304178891,0
630418431X,0
6304192290,0
6304177259,0
6304154186,0
6304180306,0
6304187262,0
6304145462,0
6304180322,0
6304167652,0
6304172761,0
6304196784,0
6304167644,0
6304153716,0
6304195397,0
6304178360,0
630419241X,0
6304139454,0
6304190875,0
6304167725,0
6304154178,0
6304195281,0
6304197047,0
6304198841,0
630411219X,0
6304132336,0
6304199430,0
6304196660,0
6304192339,0
6304196873,0
6304111231,0
6304151225,0
6304202377,0
6304185928,0
6304141262,0
6304202733,0
6304153171,0
6304211902,0
6304203756,0
6304209908,0
6304165064,0
6304203152,0
6304214685,0
6304168659,0
6304168780,0
6304202741,0
6304154259,0
6304197632,0
6304200544,0
6304212151,0
6304184689,0
6304143265,0
6304143214,0
6304212674,0
6304200447,0
6304209584,0
6304162200,0
6304167970,0
6304199546,0
6304142889,0
6304124120,0
630415674X,0
6304142137,0
6304218036,0
6304178379,0
6304196903,0
6304202652,0
6304170408,0
6304203985,0
6304109032,0
6304233639,0
6304232764,0
6304233787,0
6304212046,0
6304197071,0
6304209940,0
6304071825,0
6304202725,0
6304235380,0
6304235615,0
6304208219,0
6304226934,0
630422513X,0
6304196717,0
6304185901,0
6304216939,0
6304214421,0
6304216254,0
6304238029,0
6304234635,0
6304227531,0
6304233655,0
6304237707,0
6304211740,0
6304239181,0
6304209401,0
6304238118,0
6304252137,0
6304214502,0
6304176287,0
6304204906,0
6304233965,0
6304221088,0
6304224621,0
6304240554,0
6304238142,0
630419952X,0
6304246579,0
6304202768,0
6304235445,0
6304239149,0
6304198809,0
6304187270,0
6304259093,0
6304209320,0
6304192312,0
6304243391,0
6304194935,0
6304238134,0
6304212135,0
6304257732,0
6304197950,0
6304263422,0
6304196911,0
6304269064,0
630425217X,0
6304266022,0
6304268432,0
6304258984,0
6304274122,0
6304259158,0
6304239351,0
6304271506,0
6304237650,0
6304239297,0
6304267835,0
6304237685,0
6304274882,0
630420065X,0
6304277547,0
6304179561,0
6304279485,0
630426786X,0
6304252145,0
6304258763,0
6304277415,0
6304239343,0
630423936X,0
6304286422,0
6304252307,0
630428635X,0
6304256868,0
6304285728,0
6304263465,0
6304274823,0
6304285353,0
6304285388,0
6304218893,0
6304258550,0
6304235313,0
6304239661,0
6304258941,0
6304263457,0
6304279019,0
6304286457,0
6304271549,0
6304286325,0
6304282621,0
6304286805,0
6304134215,0
6304263198,0
6304286481,0
6304268378,0
6304256582,0
6304239793,0
6304278977,0
6304281641,0
6304179022,0
6304288565,0
630428540X,0
6304286619,0
6304276532,0
6304286945,0
6304288549,0
6304286872,0
6304217420,0
6304267908,0
6304288468,0
6304288433,0
630426710X,0
6304274807,0
6304286848,0
6304266413,0
6304230095,0
6304291744,0
6304293437,0
6304291736,0
6304285116,0
6304293488,0
6304291701,0
6304285396,0
6304274742,0
6304239815,0
630428683X,0
6304279000,0
6304286783,0
6304276605,0
6304274114,0
6304289685,0
6304286384,0
6304296320,0
6304237677,0
6304290888,0
6304286503,0
6304293941,0
6304268246,0
6304293968,0
630428845X,0
6304287305,0
6304274793,0
6304288891,0
6304286813,0
6304240309,0
6304286791,0
6304307160,0
6304286643,0
6304308396,0
6304288581,0
6304293321,0
6304304005,0
6304291361,0
6304267967,0
6304291752,0
6304308620,0
6304296312,0
6304293925,0
6304311885,0
6304308299,0
6304304285,0
6304230672,0
630428666X,0
6304298293,0
6304286856,0
6304287100,0
6304267843,0
6304290322,0
6304308434,0
630430756X,0
6304298285,0
6304312040,0
630430451X,0
6304311834,0
6304296991,0
6304308469,0
630432894X,0
6304297912,0
6304337434,0
6304316291,0
6304331851,0
630434063X,0
6304304218,0
6304238096,0
6304277520,0
6304308639,0
6304326270,0
630430840X,0
6304308418,0
6304342098,0
6304329024,0
6304276672,0
6304243367,0
6304259115,0
6304308477,0
6304328583,0
6304331053,0
6304343418,0
6304340486,0
6304313446,0
6304288492,0
6304282699,0
6304345046,0
6304342950,0
6304346166,0
6304308604,0
6304326319,0
6304337124,0
6304341733,0
6304354738,0
6304307624,0
6304316267,0
6304353634,0
6304354460,0
6304298315,0
6304341849,0
6304345062,0
6304340001,0
6304359861,0
6304341202,0
6304286864,0
630429185X,0
6304343426,0
6304354398,0
6304360819,0
6304364350,0
6304354258,0
6304342470,0
630434855X,0
6304368534,0
6304360983,0
6304364245,0
6304368801,0
6304346093,0
6304345186,0
6304361009,0
6304361238,0
6304346271,0
6304372396,0
6304342462,0
6304368542,0
6304366051,0
6304359659,0
6304372744,0
6304370490,0
6304366086,0
6304277385,0
6304359721,0
6304377290,0
6304361262,0
6304383835,0
6304364776,0
6304385560,0
6304291353,0
6304326297,0
6304368569,0
6304385528,0
6304383169,0
630437044X,0
630428957X,0
6304371012,0
630430420X,0
6304389477,0
6304375255,0
6304386168,0
6304380941,0
6304362498,0
6304375344,0
6304288115,0
6304383843,0
6304368828,0
6304369220,0
6304361025,0
6304389329,0
6304366043,0
6304391889,0
630438551X,0
6304364415,0
630438100X,0
6304389175,0
6304353464,0
6304375239,0
6304378033,0
6304372485,0
6304400381,0
6304373732,0
6304278691,0
6304400810,0
6304397593,0
6304372612,0
6304375301,0
6304392907,0
630440123X,0
630438601X,0
6304401833,0
6304396201,0
630434256X,0
6304392494,0
6304401426,0
6304398484,0
630438954X,0
6304397925,0
6304400780,0
6304392214,0
6304400888,0
6304401248,0
6304360967,0
6304383827,0
6304375433,0
6304296975,0
6304310099,0
630439408X,0
6304409346,0
6304401825,0
630437528X,0
6304391854,0
6304354487,0
6304399146,0
6304383193,0
6304406134,0
6304410646,0
6304397259,0
6304404859,0
6304406169,0
6304410492,0
6304394179,0
6304411383,0
6304402074,0
6304383657,0
6304340532,0
6304410816,0
6304415346,0
6304393121,0
6304414145,0
6304331908,0
6304400179,0
6304414129,0
6304371128,0
630438386X,0
6304411472,0
6304416423,0
6304406126,0
6304393075,0
630439604X,0
6304194994,0
630440610X,0
6304411405,0
6304401256,0
6304411448,0
6304396031,0
6304396015,0
6304419708,0
6304401132,0
630441143X,0
630441336X,0
6304416415,0
6304362404,0
6304411367,0
6304401388,0
6304411464,0
6304406096,0
6304422806,0
6304402929,0
630442972X,0
6304405901,0
6304429673,0
6304418698,0
6304383568,0
6304422342,0
6304429207,0
6304397941,0
6304422679,0
6304326289,0
6304432119,0
6304277555,0
6304425864,0
6304429703,0
6304343434,0
6304329008,0
6304431856,0
6304432437,0
6304429746,0
6304432712,0
6304429681,0
6304437617,0
630443314X,0
6304435878,0
6304379471,0
6304438206,0
6304390238,0
6304437226,0
6304432399,0
6304253249,0
6304414153,0
6304451032,0
6304441614,0
6304354371,0
6304442467,0
6304432410,0
6304428545,0
6304438176,0
6304414072,0
6304404905,0
6304446640,0
6304452187,0
6304326262,0
6304410255,0
6304401892,0
6304443307,0
630443507X,0
630440185X,0
6304457359,0
6304411391,0
6304438060,0
6304452802,0
6304458932,0
6304369174,0
6304411413,0
6304462646,0
6304450648,0
6304457375,0
6304410832,0
630446293X,0
630442065X,0
6304459688,0
6304458975,0
6304400225,0
630446343X,0
6304463669,0
6304459661,0
6304411375,0
630440641X,0
6304457278,0
6304465270,0
6304465084,0
6304466188,0
6304452861,0
630445287X,0
6304437544,0
630445791X,0
6304467788,0
6304432402,0
6304457391,0
6304431848,0
6304434987,0
6304466110,0
6304458657,0
6304469667,0
6304431864,0
6304414110,0
6304460260,0
630445967X,0
6304466153,0
6304436998,0
6304452772,0
630446083X,0
6304462484,0
6304384211,0
6304475179,0
6304474164,0
6304475675,0
6304438125,0
630447587X,0
6304476434,0
630444947X,0
6304457170,0
6304435886,0
6304437234,0
6304466145,0
6304455984,0
6304479859,0
6304431775,0
6304465378,0
6304406118,0
6304475357,0
6304452829,0
630440283X,0
6304469659,0
630444284X,0
6304441045,0
6304448392,0
6304449313,0
630446648X,0
6304475055,0
6304438184,0
6304488319,0
6304481691,0
6304469535,0
6304468164,0
6304474768,0
6303998240,0
6304486529,0
6304488866,0
6304410433,0
630448187X,0
6304452837,0
630446956X,0
6304487673,0
6304479670,0
6304494335,0
6304469527,0
6304483074,0
6304441630,0
6304438192,0
6304479832,0
630447976X,0
6304438273,0
630446617X,0
6304452845,0
6304496788,0
6304466471,0
6304457316,0
6304474636,0
6304490399,0
6304465068,0
6304466463,0
6304481756,0
6304501153,0
6304490844,0
6304498934,0
6304498349,0
6304490585,0
6304494351,0
6304462522,0
6304484054,0
6304500769,0
6304500726,0
6304494416,0
6304493029,0
6304493703,0
6304449372,0
6304502362,0
6304501668,0
6304489633,0
6304510772,0
6304479778,0
630451493X,0
6304480261,0
6304479794,0
6304500831,0
6304466161,0
6304494378,0
630451087X,0
6304520735,0
6304479662,0
6304479700,0
6304501684,0
6304525109,0
6304525117,0
6304501676,0
630450389X,0
6304503873,0
6304507216,0
6304462999,0
6304508484,0
6304507348,0
6304528922,0
6304508441,0
6304501692,0
6304523939,0
6304546793,0
6304525192,0
6304479786,0
6304535570,0
6304504039,0
6304554729,0
6304551061,0
630454636X,0
6304475691,0
6304539452,0
6304508549,0
6304400721,0
6304542852,0
6304550839,0
6304544057,0
6304542887,0
6304557809,0
6304435096,0
6304525125,0
6304563752,0
6304525168,0
6304523912,0
6304565054,0
6304496869,0
6304539444,0
630456161X,0
630449436X,0
6304493053,0
6304560540,0
6304563795,0
630455804X,0
6304534337,0
6304584954,0
6304561776,0
6304574657,0
6304554710,0
630455947X,0
6304580878,0
6304558139,0
6304578466,0
6304481764,0
6304554540,0
6304578474,0
6304586582,0
6304508530,0
6304600402,0
6304570392,0
6304586809,0
6304593511,0
6304601794,0
6304564384,0
6304561547,0
6304595379,0
6304559496,0
6304584598,0
6304509405,0
6304558422,0
6304587279,0
6304509022,0
6304595247,0
6304612982,0
6304475772,0
6304609434,0
6304618360,0
6304609361,0
6304618581,0
6304546300,0
6304602898,0
630459352X,0
6304551630,0
6304622694,0
6304496672,0
630453423X,0
6304606206,0
6304556845,0
6304632444,0
6304632436,0
6304636989,0
6304571542,0
6304467060,0
6304634242,0
6304622708,0
6304628153,0
6304609493,0
6304565062,0
6304674228,0
6304633890,0
6304653395,0
6304646100,0
6304646127,0
6304561873,0
6304606230,0
6304677022,0
6304480334,0
6304679912,0
630467063X,0
6304679238,0
6304633556,0
6304673078,0
6304579004,0
6304681518,0
630468150X,0
6304681526,0
6304660677,0
6304681038,0
6304675348,0
6304673035,0
6304642946,0
6304679661,0
6304652747,0
6304680406,0
6304673043,0
6304618352,0
630467306X,0
6304652879,0
6304600399,0
6304610394,0
6304680872,0
630461862X,0
6304680279,0
6304564414,0
6304621841,0
6304680775,0
6304611641,0
6304680686,0
6304544049,0
6304652798,0
6304678444,0
6304541333,0
630468682X,0
6304691122,0
6304628587,0
6304667515,0
6304602901,0
6304613113,0
6304636571,0
6304680465,0
6304623631,0
6304614071,0
6304610599,0
6304672128,0
6304707541,0
6304676956,0
6304681372,0
6304612680,0
6304697988,0
6304612796,0
6304707029,0
6304675151,0
6304675143,0
6304684681,0
6304699069,0
6304707002,0
6304578482,0
6304686218,0
6304544081,0
6304708432,0
6304653417,0
6304603754,0
6304680236,0
6304622783,0
6304600321,0
6304707738,0
630470562X,0
6304699077,0
6304706863,0
630461442X,0
6304707045,0
6304680694,0
6304718705,0
6304703988,0
630450733X,0
6304701713,0
6304744404,0
6304737505,0
6304724896,0
6304561717,0
6304680538,0
6304547188,0
6304707622,0
6304601727,0
6304698305,0
6304681003,0
6304753349,0
6304718764,0
6304756410,0
630474529X,0
6304493983,0
6304745346,0
6304610629,0
6304650582,0
6304587384,0
6304701527,0
6304725582,0
6304745303,0
6304645635,0
6304773366,0
630474532X,0
630464972X,0
6304676107,0
6304756186,0
6304784376,0
630469623X,0
6304680899,0
6304698771,0
6304701608,0
6304724764,0
6304748957,0
6304773412,0
6304794444,0
6304763573,0
6304737491,0
6304744617,0
6304601867,0
6304766742,0
6304753438,0
6304681542,0
6304523971,0
6304766777,0
630477446X,0
6304766750,0
6304798458,0
6304785801,0
6304773439,0
6304779607,0
630477334X,0
6304794355,0
6304773285,0
6304773404,0
6304795254,0
6304803362,0
6304757921,0
6304762496,0
6304806450,0
6304612702,0
6304808038,0
6304727127,0
6304605889,0
6304766785,0
6304729375,0
6304818270,0
630473784X,0
6304803788,0
6304796277,0
630476300X,0
6304808259,0
6304765363,0
6304753322,0
6304773307,0
6304813759,0
6304810822,0
6304798466,0
6304814321,0
6304762534,0
6304818254,0
6304818157,0
6304812817,0
6304824424,0
6304819323,0
6304819927,0
6304701705,0
6304735677,0
6304680104,0
6304734808,0
6304841027,0
6304821522,0
630481089X,0
6304666799,0
6304683200,0
6304819773,0
6304753365,0
6304836260,0
6304811233,0
6304826184,0
6304821670,0
6304845669,0
6304819579,0
6304819412,0
6304773331,0
6304852428,0
6304826214,0
6304819730,0
6304844948,0
6304819781,0
6304810865,0
6304771010,0
6304795203,0
6304843267,0
6304826168,0
6304850549,0
6304702019,0
6304749546,0
6304850840,0
6304861672,0
6304861702,0
6304747071,0
6304818262,0
6304852800,0
6304808046,0
6304864043,0
6304797567,0
6304791585,0
6304853653,0
6304819625,0
6304836511,0
6304872534,0
6304868235,0
6304857276,0
6304856245,0
6304819919,0
630450392X,0
6304803737,0
6304872402,0
6304845693,0
6304879482,0
6304847211,0
6304745281,0
630482615X,0
6304844964,0
6304865422,0
6304887086,0
630486387X,0
6304898460,0
6304765096,0
6304899963,0
6304758030,0
6304906153,0
6304905386,0
6304707010,0
6304877501,0
6304872429,0
6304910460,0
6304911599,0
6304899351,0
6304898266,0
6304870191,0
630491010X,0
630492643X,0
6304792093,0
6304909764,0
6304905920,0
6304893116,0
6304846126,0
6304932561,0
6304913524,0
6304910150,0
6304937105,0
6304917317,0
6304819528,0
6304828969,0
6304826206,0
630494103X,0
6304937261,0
630492822X,0
6304756178,0
6304925158,0
6304946805,0
6304938217,0
6304944748,0
6304938225,0
6304946554,0
6304879946,0
6304826192,0
6304960638,0
6304938748,0
6304891784,0
6304953747,0
6304907729,0
6304922868,0
6304963084,0
6304938713,0
6304934408,0
6304961693,0
6304967160,0
6304911696,0
6304981643,0
6304980248,0
6304950136,0
6304953739,0
6304958471,0
630495607X,0
6304904126,0
6304983735,0
6304963068,0
6304994567,0
6304959109,0
6304978286,0
6304998260,0
6304872542,0
6304965680,0
6304960654,0
6304980507,0
6304916531,0
6304982747,0
6304989199,0
6304980310,0
6304982305,0
6304968892,0
6304970455,0
6304979983,0
6304972857,0
6304950144,0
6304909896,0
6305015090,0
6304907311,0
6305019878,0
6305005893,0
630497342X,0
6304993722,0
6305020000,0
6305010528,0
6305006547,0
6304966946,0
6305020817,0
6305004218,0
6304973411,0
6304960670,0
6305012814,0
6304983786,0
6305021651,0
6304922329,0
6305010609,0
6304994540,0
6304938721,0
6305020582,0
6304845588,0
630502118X,0
6304952899,0
630500661X,0
6304877528,0
6305034397,0
6305013861,0
6304819463,0
6304923082,0
6304863535,0
6304963173,0
6305034478,0
6304983808,0
6305017271,0
6305046905,0
6304913893,0
6304926413,0
6304993730,0
6304953585,0
6305026092,0
6305020086,0
6305036438,0
6305036497,0
6305006598,0
630503768X,0
6305043590,0
6305020310,0
6305020841,0
6305019703,0
6305036519,0
6305006571,0
6304960689,0
6305020892,0
6305047332,0
6305036470,0
6305013578,0
630504886X,0
6305050163,0
6305051178,0
6305021333,0
6305050074,0
6305021368,0
6305048282,0
6305063745,0
6305051119,0
6305062528,0
6305046921,0
6305065624,0
6305066833,0
630506685X,0
6305066906,0
6305038619,0
6305028699,0
6305046891,0
6305052212,0
630505116X,0
6304903073,0
6305063508,0
6305026130,0
6305033048,0
6305071543,0
6305069689,0
630504788X,0
6305057214,0
6305019002,0
6305071594,0
6305071683,0
6305071241,0
6305068429,0
6305040826,0
6305056862,0
6305053103,0
6305045976,0
6304973004,0
6305009589,0
6305051135,0
6305020744,0
6304981848,0
6305034419,0
6305071438,0
6305074216,0
6305063486,0
6305029482,0
6305058903,0
6305067317,0
6305063516,0
6305015058,0
6305076731,0
6305078009,0
6305071942,0
6304879474,0
6305074143,0
6305078599,0
6305074011,0
630507416X,0
6305051089,0
6305075522,0
6305071330,0
6305047642,0
6305079722,0
6305053987,0
6305037728,0
6305075557,0
6305073732,0
6305077509,0
6305078602,0
6305077754,0
6305079269,0
6305080798,0
6305020876,0
6305079757,0
6305089566,0
630507982X,0
630506976X,0
6305085234,0
6305086818,0
6305080089,0
6305008213,0
6305046913,0
6305086737,0
6305071454,0
6305095310,0
6305099081,0
6305076693,0
6305076154,0
6305080259,0
6305079161,0
6305104735,0
6305090343,0
6304989245,0
6305080461,0
6305090238,0
6305067155,0
630507559X,0
6305085331,0
6305081026,0
6305063494,0
6305112878,0
6305110212,0
6305080062,0
6305076456,0
6305007632,0
6305050023,0
6305111650,0
6305082448,0
6305092060,0
6305112924,0
6305085471,0
6305119120,0
6305078610,0
6305079013,0
6305103607,0
6305107807,0
6305119112,0
6305080224,0
6305087393,0
6305126089,0
6305075581,0
6305120013,0
6305119686,0
6305072051,0
6305125767,0
6305104557,0
6305127654,0
6305111677,0
6305119325,0
6305104832,0
6305112894,0
6305104913,0
6305120390,0
6305081832,0
6305112169,0
6305051186,0
6305133425,0
6305120021,0
6305103526,0
6305072795,0
630505438X,0
6305134987,0
630511739X,0
6305120080,0
630513720X,0
6305137196,0
6305138982,0
6305119937,0
6305108056,0
630513099X,0
6305077959,0
6305087466,0
6305107645,0
6305132143,0
6305074070,0
6305112142,0
630513328X,0
630513538X,0
6305161550,0
6305078246,0
6305136653,0
6305046565,0
6305124345,0
630514415X,0
6305090637,0
6305134979,0
6305128952,0
630509022X,0
6305131082,0
6305150729,0
630508159X,0
6305161895,0
6305132666,0
6305171734,0
6305137382,0
6305165823,0
6305177317,0
6305132429,0
6305131414,0
6305135002,0
6305164215,0
6305165971,0
6305154996,0
6305177473,0
6305151105,0
6305180261,0
6305173990,0
6305132178,0
6305183023,0
6305103305,0
6305168822,0
6305119309,0
6305183287,0
6305181179,0
6305186413,0
6305186561,0
6305134936,0
6305183244,0
6305186596,0
6305161879,0
6305186723,0
6305116415,0
6305074305,0
6305133514,0
6305120382,0
6305191883,0
6305165882,0
6305186359,0
6305177864,0
6305128960,0
6305181381,0
6305196141,0
630510171X,0
6305186456,0
6305166552,0
6305186618,0
6305161615,0
6305117403,0
630517511X,0
6305187886,0
6305150109,0
6305197059,0
6305189382,0
6305203601,0
6305171769,0
6305207860,0
6305161518,0
6305189323,0
6305205264,0
6305199434,0
6305191875,0
6305171718,0
6305170444,0
6305198152,0
630521087X,0
6305203768,0
6305186731,0
6305182205,0
6305196311,0
6305186677,0
6305198144,0
6305116318,0
6305205825,0
6305209979,0
6305194807,0
6305205787,0
6305186693,0
6305222444,0
6305222754,0
6305210101,0
630519954X,0
630522207X,0
6305162042,0
6305197784,0
6305107777,0
6305226652,0
6305223319,0
6305222711,0
6305226156,0
6305122725,0
6305215952,0
6305210144,0
6305216096,0
6305177341,0
6305214522,0
6305226601,0
6305183309,0
6305226938,0
6305162026,0
6305222738,0
6305226172,0
6305223122,0
6305226571,0
6305078947,0
6305211981,0
6305235120,0
6305223386,0
6305203725,0
6305229449,0
6305226636,0
630522269X,0
6305186642,0
6305238065,0
6305136661,0
6305235074,0
6305211973,0
6305226199,0
6305240663,0
6305110026,0
6305241635,0
6305235198,0
6305242178,0
6305198128,0
630522658X,0
6305240639,0
630522241X,0
6305240655,0
6305239355,0
6305257450,0
6305214646,0
6305255237,0
630522661X,0
6305240671,0
6305248869,0
6305259429,0
630524068X,0
6305248036,0
6305222428,0
6305229198,0
630526421X,0
6305232776,0
630526564X,0
6305232725,0
630523275X,0
6305169187,0
6305255210,0
6305261423,0
6305262241,0
6305260621,0
6305261970,0
6305268908,0
6305234965,0
6305252599,0
6305225818,0
6305240035,0
6305265100,0
6305263590,0
6305263299,0
6305265496,0
6305156441,0
6305262268,0
6305269173,0
6305262454,0
6305263671,0
6305240027,0
6305268924,0
6305268843,0
6305242143,0
630526919X,0
6305240019,0
6305279217,0
6305230226,0
6305268851,0
6305269165,0
6305212007,0
6305277699,0
6305242186,0
6305277044,0
6305276927,0
6305255229,0
6305247714,0
6305281572,0
6305272131,0
6305276838,0
6305280665,0
6305265682,0
630516584X,0
6305262128,0
6305277001,0
6305285861,0
6305262160,0
6305295522,0
6305268827,0
6305283249,0
6305279233,0
6305269017,0
6305261431,0
6305300690,0
6305269149,0
630529285X,0
6305281254,0
6305241155,0
6305299951,0
6305297223,0
6305186774,0
6305268150,0
6305281483,0
6305292981,0
6305300887,0
6305291403,0
6305261490,0
6305268134,0
6305300682,0
6305262136,0
6305310351,0
6305293007,0
6305276889,0
6305248893,0
6305302316,0
6305308802,0
6305276951,0
630527696X,0
6305261415,0
6305276994,0
6305310947,0
6305293619,0
6305295867,0
6305320950,0
6305263213,0
6305268878,0
6305290806,0
6305298440,0
6305305765,0
6305320098,0
6305300798,0
6305312664,0
6305326681,0
6305280843,0
630530260X,0
6305301697,0
6305326665,0
6305320179,0
6305320470,0
630529299X,0
6305326657,0
6305336253,0
6305307172,0
6305261326,0
6305340439,0
6305308845,0
6305282218,0
6305326940,0
6305342741,0
630533580X,0
6305301727,0
6305362688,0
6305310777,0
6305365121,0
6305268916,0
6305340528,0
630529173X,0
6305340382,0
6305337098,0
6305337144,0
6305362998,0
6305339015,0
6305353549,0
6305372837,0
6305300550,0
6305368201,0
6305381224,0
630538245X,0
6305369267,0
6305389004,0
6305369127,0
6305364206,0
6305324808,0
6305394784,0
6305385033,0
6305358591,0
6305382239,0
6305326673,0
6305375577,0
6305388539,0
6305400989,0
6305384142,0
6305416222,0
6305372594,0
6305400660,0
6305337322,0
6305374961,0
6305302049,0
6305416192,0
6305396817,0
6305417180,0
6305318123,0
6305363528,0
6305396841,0
6305417830,0
6305325820,0
6305334730,0
6305428336,0
630541470X,0
6305432317,0
6305428239,0
6305337373,0
6305396469,0
6305389225,0
6305428220,0
6305428255,0
6305438137,0
630544501X,0
6305412820,0
6305426651,0
630543798X,0
6305341060,0
630537841X,0
6305419841,0
6305377014,0
6305306141,0
6305413134,0
6305447233,0
6305413126,0
6305408998,0
630542845X,0
6305399379,0
6305388059,0
6305438420,0
6305382441,0
6305302227,0
6305451702,0
6305436436,0
6305428247,0
630542828X,0
6305428298,0
630542540X,0
6305460116,0
6305339929,0
630539489X,0
6305454299,0
6305462992,0
6305428093,0
6305459525,0
6305440093,0
6305419639,0
6305459649,0
6305463425,0
6305461872,0
6305438498,0
6305463530,0
6305470146,0
6305381194,0
6305389381,0
6305470499,0
6305473129,0
6305445044,0
6305297525,0
6305452725,0
6305470448,0
6305459452,0
6305462534,0
6305433887,0
630543848X,0
630547253X,0
6305473420,0
630533790X,0
6305451613,0
6305473145,0
6305428115,0
6305347085,0
6305478902,0
6305488215,0
630547642X,0
6305472424,0
6305474583,0
6305490074,0
6305476098,0
6305487871,0
6305488126,0
6305492255,0
6305469830,0
6305459592,0
6305469849,0
6305480869,0
6305473455,0
6305475695,0
6305492069,0
6305477728,0
6305428158,0
6305495726,0
6305492239,0
630549570X,0
6305472408,0
6305498733,0
6305493820,0
6305389039,0
6305499179,0
6305496951,0
6305470456,0
6305492042,0
6305298297,0
6305495483,0
6305495556,0
6305436339,0
6305499225,0
6305460167,0
630548130X,0
6305501076,0
6305503443,0
6305499578,0
6305457999,0
6305480672,0
6305495769,0
6305470332,0
6305499608,0
630547236X,0
6305499365,0
6305505519,0
6305507902,0
6305506604,0
6305492247,0
630549519X,0
630549990X,0
6305500908,0
6305495890,0
630549827X,0
6305517185,0
6305498903,0
6305499446,0
6305432368,0
630545275X,0
6305276900,0
6305519579,0
6305492093,0
6305498288,0
630553201X,0
6305512043,0
6305507856,0
6305537402,0
630550508X,0
6305538085,0
6305470286,0
6305458405,0
6305508569,0
6305526079,0
6305470464,0
6305538972,0
6305551235,0
6305503354,0
6305508534,0
6305538018,0
6305538417,0
6305462224,0
6305554420,0
6305502560,0
6305538395,0
6305562784,0
6305561397,0
6305562849,0
6305556695,0
6305506698,0
6305554439,0
6305556806,0
630553764X,0
630550279X,0
6305460183,0
630556275X,0
6305570051,0
6305561389,0
6305495777,0
6305472459,0
6305461821,0
6305599033,0
6305588287,0
6305600937,0
6305537801,0
630555255X,0
6305604819,0
6305603723,0
6305556148,0
630555370X,0
6305564426,0
6305546975,0
6305596247,0
6305534187,0
630560097X,0
6305582823,0
6305515042,0
6305559295,0
6305608253,0
6305511934,0
6305599017,0
6305537798,0
6305564450,0
630557605X,0
6305538328,0
6305565724,0
6305535191,0
6305334854,0
6305608288,0
6305534268,0
6305559007,0
6305588171,0
6305491313,0
6305609764,0
6305602360,0
6305613524,0
6305610355,0
6305582734,0
630551335X,0
6305622736,0
6305583056,0
6305603871,0
6305622825,0
6305610479,0
6305608733,0
6305621500,0
6305545138,0
6305609276,0
6305627401,0
6305613516,0
6305609306,0
6305538522,0
6305645493,0
6305485550,0
6305574944,0
6305610096,0
6305583226,0
6305645523,0
6305610436,0
6305650713,0
6305568901,0
630560925X,0
6305575762,0
6305583714,0
6305573832,0
6305620849,0
6305609942,0
6305639744,0
6305614377,0
6305564345,0
6305668353,0
6305657939,0
6305650748,0
6305554463,0
6305674086,0
630565185X,0
6305646112,0
6305556687,0
6305652139,0
6305661677,0
6305600988,0
6305663068,0
630568524X,0
6305680175,0
6305674116,0
6305674140,0
6305650853,0
6305618526,0
6305674108,0
6305669430,0
6305661723,0
6305667454,0
6305506655,0
6305698821,0
6305522979,0
6305701318,0
6305710341,0
6305710481,0
6305680493,0
6305661685,0
6305596344,0
630570189X,0
6305710422,0
6305710465,0
6305701245,0
6305650683,0
6305678715,0
6305666385,0
6305731764,0
6305718903,0
6305639426,0
6305666709,0
6305674051,0
6305656401,0
6305732353,0
6305720134,0
6305730997,0
6305736685,0
6305731926,0
6305722765,0
6305622892,0
6305715769,0
6305741980,0
6305661707,0
6305538425,0
6305621535,0
6305710392,0
6305562822,0
6305710414,0
6305732329,0
6305729212,0
6305668159,0
6305732345,0
6305742030,0
630571486X,0
630574484X,0
6305701512,0
6305745358,0
6305746583,0
6305741999,0
6305733651,0
630573240X,0
6305745382,0
6305741921,0
6305609640,0
6305692688,0
6305732361,0
630567681X,0
6305713529,0
6305742510,0
6305701261,0
6305685924,0
6305669414,0
6305732388,0
630574999X,0
6305668426,0
6305687900,0
6305753172,0
6305693498,0
6305759995,0
6305669511,0
6305748802,0
6305754551,0
6305750467,0
6305447187,0
6305664110,0
6305701849,0
6305761027,0
6305768374,0
6305763356,0
6305616027,0
6305742413,0
630569270X,0
6305772347,0
6305701172,0
6305772835,0
6305717273,0
630575246X,0
6305754535,0
630568393X,0
630577224X,0
6305777837,0
6305773882,0
